id_Uni,CleeUni,Nombre_de_la_Unidad_Economica,Razon_social,Nombre_de_clase_de_la_actividad,Descripcion_estrato_personal_ocupado,Nombre_de_la_vialidad,Numero_exterior_o_kilometro,Letra_exterior,Nombre_de_asentamiento_humano,Codigo_postal,Entidad_federetiva,Municipio,Localidad,Numero_de_telefono,Correo_electronico,Sitio_en_Internet,Latitud,Longitud,Fecha_de_incorporacion_al_denue
2973116,19039436112000441001000000U0,CREDILLANTAS,LLANTAS Y MECANICA LINDA VISTA SA DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",6 a 10 personas,CRISTOBAL COLON,1012,,CENTRO,64000,NUEVO LEÓN   ,Monterrey,Monterrey,8180958962,CREDILLANTAS_367@HOTMAIL.COM,WWW.CREDILLANTAS.COM.MX,25.68465596,-100.3043579,2014-12
10854432,19048436112000161000000000U5,DANIELI CORPORATION,ANDREA AROCIO SA,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,BARDA,105,,BOSQUES DE LA HUASTECA,66367,NUEVO LEÓN   ,Santa Catarina,Ciudad Santa Catarina,8124764060,,WWW.DANIELI.COM,25.69906444,-100.4988464,2024-11
9052143,19039436112000842000000000S9,DAR REFRACCIONARIA,,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",6 a 10 personas,AZTLAN,5140,,RESIDENCIAL AZTLAN,64250,NUEVO LEÓN   ,Monterrey,Monterrey,8.18E+11,AZTLAN@REFRACCIONARIA-DAR.COM,,25.72657088,-100.3437819,2019-11
9766654,19039436112001541000000000S6,DELATSA,DELATSA SA DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,PENITENCIARIA,2334,A,SIMON BOLIVAR,64270,NUEVO LEÓN   ,Monterrey,Monterrey,8112768730,,DELATSA.COM,25.72450178,-100.3411869,2024-11
9279494,19039436112001421000038864S1,DENKO,,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,SAN IGNACIO,175,,SANTA MARIA,64650,NUEVO LEÓN   ,Monterrey,Monterrey,,,,25.67303652,-100.3746817,2020-11
9319603,19039436112001391000020973M6,DIAMOND AUTOMITIVE,DIAMOND AUTOMOTIVE SA DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,JOSÉ MARIANO SALAS,1211,,NIÑO ARTILLERO,64290,NUEVO LEÓN   ,Monterrey,Monterrey,,L.MORENO@POWER.COM.MX,WWW.DIAMONAUTOMOTIVE.COM,25.70635306,-100.3191593,2020-11
9458290,19046436112000341000000000S7,DICHTOMATIK DE MEXICO,DICHTOMATIKDE MEXICO SA DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,LICENCIADO ADOLFO LOPEZ MATEOS,,SN,GRANGE,66490,NUEVO LEÓN   ,San Nicolás de los Garza,San Nicolás de los Garza,8113121741,JESUS.GALAVIZ@FNST.COM,WWW.DICHTOMATIK.COM.MX,25.7320763,-100.2494542,2023-11
6447023,19039436111000061000000000U8,DIESEL CAMIONES Y REFACCIONES,,Comercio al por mayor de camiones,0 a 5 personas,MANZANO,3301,,MODERNA,64530,NUEVO LEÓN   ,Monterrey,Monterrey,8116837324,,,25.70283816,-100.2812944,2010-07
6367163,19006436111000036000009033M9,DIFRENOSA,DIFRENOSA SA DE CV,Comercio al por mayor de camiones,101 a 250 personas,MIGUEL ALEMÁN,0,SN,CENTRO,,NUEVO LEÓN   ,Apodaca,Ciudad Apodaca,,AHERNANDEZ@DIFRENOSA.COM,WWW.DIFRENOSA.COM,25.78550793,-100.1577191,2010-07
2972297,19039436112000713001000000U2,DIGA RODAMIENTOS Y REFACCIONES,DIGA RODAMIENTOS Y REFACCIONES SA DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",6 a 10 personas,RAFAEL PLATON SANCHEZ,1706,,PRIMERO DE MAYO,64550,NUEVO LEÓN   ,Monterrey,Monterrey,8183722639,DIGA@DIGARODAMIENTOS.COM.MX,WWW.DIGARODAMIENTOS.COM.MX,25.68925228,-100.3007542,2014-12
6368212,19039467111007614012008547M9,DIHMOSA,DISTRIBUIDORA HIDRAULICA MOBIL DE MEXICO SA DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",31 a 50 personas,CALLE DE LOS ANDES,1057,,INDUSTRIAL BENITO JUAREZ,,NUEVO LEÓN   ,Monterrey,Monterrey,,AFLORES@DIHMOSA.COM,WWW.DIHMOSA.COM,25.7062288,-100.2792976,2010-07
3020711,19046467111000401000000000U3,DINAMICA INOXIDABLE,DINAMICA INOXIDABLE SA DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",6 a 10 personas,ZONA NORTE,418,,SAN NICOLAS DE LOS GARZA CENTRO,64000,NUEVO LEÓN   ,San Nicolás de los Garza,San Nicolás de los Garza,,CFD@DINOX.MX,WWW.DINOX.MX,25.76326723,-100.2912272,2010-07
8269022,19021436112000151000000000U3,DIRENA TRACTO REFACCIONES,,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,SALTILLO LAREDO,,SN,AGROPECUARIA LAZARO CARDENAS,66052,NUEVO LEÓN   ,General Escobedo,Ciudad General Escobedo,,DIRENA_REFACCIONES@GMAIL.COM,REFACCIONARIADIRENA.COM,25.82468858,-100.3003541,2019-11
2978846,19026468211002791000000000U4,DISTRIBUIDORA AUTOMOTRIZ DEL NORESTE,,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,DEL LINDERO,603,,VILLA DE SAN MIGUEL,67110,NUEVO LEÓN   ,Guadalupe,Guadalupe,8083270434,DANSA.COMPRAS@GMAIL.COM,,25.71098153,-100.2155568,2014-12
2963280,19039468211007863011000000U9,DISTRIBUIDORA DE INSUMOS ESTRATE,DISTRIBUIDORA DE INSUMOS ESTRATEGICOS SA DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",6 a 10 personas,NUEVA AMSTERDAM,4012,,LINCOLN ,64310,NUEVO LEÓN   ,Monterrey,Monterrey,,,,25.71406586,-100.3598329,2014-12
2915198,19039468420000741011000000U1,DISTRIBUIDORA DE LUBRICANTES Y SIMILARES,DISTRIBUIDORA DE LUBRICANTES Y SIMILARES SA DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",6 a 10 personas,CARLOS SALAZAR,1622,,CENTRO,64000,NUEVO LEÓN   ,Monterrey,Monterrey,8186758574,DILUSI-@HOTMAIL.COM,,25.68385071,-100.3284225,2010-07
10642854,19039436112001582000000000U0,DISTRIBUIDORA DE SISTEMAS DIESEL TRACTOPARTES,,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",6 a 10 personas,NARDO,1035,,VICTORIA,64520,NUEVO LEÓN   ,Monterrey,Monterrey,,,,25.70168399,-100.3029443,2024-11
9541534,19026436112000594000000000U3,DISTRIBUIDORA MEGAB GROUP CONSULTING,MEGAB GROUP CONSULTING SA DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",31 a 50 personas,5 DE MAYO,812,,LA HUERTA,67140,NUEVO LEÓN   ,Guadalupe,Guadalupe,8135806619,,,25.68357981,-100.2480254,2024-11
8849001,19039436112001343000039396M7,DISTRIBUIDORA MERITOR DEL NORTE,DISTRIBUIDORA MERITOR DEL NORTE SA,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",11 a 30 personas,CALLE DE LOS ANDES,1059,,INDUSTRIAL BENITO JUAREZ,,NUEVO LEÓN   ,Monterrey,Monterrey,,EDELANGEL@DIMMSA.COM,WWW.DIMNSA.COM,25.70634498,-100.2826323,2019-11
11354407,19039436111000301000000000U8,EC TRACTO PARTE,EC TRACTO PARTE SAS,Comercio al por mayor de camiones,0 a 5 personas,ROSA,3002,,MODERNA,64530,NUEVO LEÓN   ,Monterrey,Monterrey,,,,25.70273205,-100.283218,2024-11
11569686,19026436112000621000000000U4,ECOM MONTERREY,ECOM MONTERREY SA DE CV SOFOM ENR,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,GENERAL PLUTARCO ELIAS CALLES,1526,,LA ROSITA,67170,NUEVO LEÓN   ,Guadalupe,Guadalupe,,MIGUELANGELGALINDO_ECOM@HOTMAIL.COM,,25.68630501,-100.1959051,2024-11
11097770,19031436112000041000000000U5,ECOPARTES Y REFACCIONES SANTO DOMINGO,,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,CAMINO A RANCHO EL CURRO,420,,FUENTES DE JUAREZ,67267,NUEVO LEÓN   ,Juárez,Ciudad Benito Juárez,,,,25.64507945,-100.1059122,2024-11
9192534,19039468211010312000000000U2,EDUARDO ACOSTA LUJANO,MOTORES INDUSTRIALES ACOSTA SA DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",6 a 10 personas,GENERAL BERNARDO REYES,3608,,POPULAR,64290,NUEVO LEÓN   ,Monterrey,Monterrey,,PYAR.IND@GMAIL.COM,WWW.MOTORESACOSTA.COM,25.70928597,-100.3277649,2019-11
9238384,19021436111000063000000000S2,EGS TRUCKS,EGS TRUCKS SA DE CV,Comercio al por mayor de camiones,0 a 5 personas,NINGUNO,,SN,LIBRAMIENTO NORESTE,66053,NUEVO LEÓN   ,General Escobedo,Ciudad General Escobedo,,,,25.82138213,-100.344408,2020-04
8587486,19039436112001331000000000S2,EGUSA,ESTRATEGIAS GERENCIALES UNIVERSALES SC,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,DOCTOR PEDRO NORIEGA,1734,,TERMINAL,64580,NUEVO LEÓN   ,Monterrey,Monterrey,,,,25.68567326,-100.296887,2019-11
2979098,19026436112000113000000000U2,EL HUERTO DE TRACTOPARTES,,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",11 a 30 personas,DOS,680,,LA PURISIMA,67129,NUEVO LEÓN   ,Guadalupe,Guadalupe,,,,25.70765681,-100.236968,2014-12
8587788,19039436112000833000000000U8,EMANUEL AUTOPARTES,EMANUEL AUTOPARTES S DE RL DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",11 a 30 personas,VIOLETA,1231,,MODERNA,64530,NUEVO LEÓN   ,Monterrey,Monterrey,,AUTOPARTESEMANUEL@GMAIL.COM,WWW.AUTOPARTESEMANUEL.COM,25.70201777,-100.2884534,2019-11
3029483,19039468211005474011049957M7,EMBRAGUES Y FRENOS ISMAEL,EMBRAGUES Y FRENOS ISMAEL SA DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",51 a 100 personas,PRIVADA CEDRO,2000,A,MODERNA,,NUEVO LEÓN   ,Monterrey,Monterrey,8183515511,CXP@FRENOSISMAEL.COM,WWW.FRENOSISMAEL.COM,25.70369082,-100.2924743,2010-07
6699457,19039811111017331010049957S1,EMBRAGUES Y FRENOS ISMAEL,EMBRAGUES Y FRENOS ISMAEL SA DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,EUGENIO GARZA SADA,2256,,ROMA,,NUEVO LEÓN   ,Monterrey,Monterrey,,ADMINISTRACION@FRENOSISMAEL.COM,WWW.FRENOSISMAEL.COM,25.65717098,-100.2961982,2016-01
8626969,19048436112000072000000000U4,EQUIPOS HIDRAULICOS Y ELECTRICOS RANGEL,EQUIPOS HIDRAULICOS Y ELECTRICOS RANGEL SA DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",6 a 10 personas,ASIA,,SN,UNIDAD NACIONAL 2,66350,NUEVO LEÓN   ,Santa Catarina,Ciudad Santa Catarina,22352610,,WWW.JEERSA.COM,25.68804956,-100.4754563,2019-11
11694414,19039436111000311000000000S7,ERNESTO A LA TORRE MUÑOZ,,Comercio al por mayor de camiones,0 a 5 personas,JOSE SANTOS CHOCANO,2902,,FABRILES,64560,NUEVO LEÓN   ,Monterrey,Monterrey,8126866813,,,25.68728765,-100.2851138,2024-11
11000630,19031436112000031000000000U6,ERVY DE MEXICO VENTA DE REFACCIONES,ERVY DE MEXICOSA DE V SA DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,CARLOS SALINAS DE GORTARI,0,SN,EJIDO JUAREZ,67250,NUEVO LEÓN   ,Juárez,Ciudad Benito Juárez,8123778781,VENTAS@ERVY.COM.MX,WWW.ERVY.COM.MX,25.66122706,-100.0729892,2024-11
11604337,19039436112001761000000000U0,ESMER,ESMER SA DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,TERCERA ZONA,410,,CARACOL,64810,NUEVO LEÓN   ,Monterrey,Monterrey,8114838285,,,25.66453492,-100.2956628,2024-11
8969518,19039436111000262000000000S2,ESTACIONAMIENTO AUTOBUSES SCANIA,,Comercio al por mayor de camiones,0 a 5 personas,RAMON CORONA,1200,,INDUSTRIAL ,64440,NUEVO LEÓN   ,Monterrey,Monterrey,,,,25.68797384,-100.3263374,2019-11
6352730,19039468420001453000006875S2,EXEL MEXICANA SUCURSAL MONTERREY,EXEL MEXICANA S DE RL DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",11 a 30 personas,PROLONGACIÓN MADERO,3813,,FIERRO,,NUEVO LEÓN   ,Monterrey,Monterrey,,JIBARRA@EXELMEXICANA.COM.MX,WWW.EXELMEXICANA.COM.MX,25.68410826,-100.2749783,2014-12
9912494,19006436112000293000000000S4,FAST INT L INVESTMENT LIMITED,FAST INT L INVESTMENT LIMITED SA DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",11 a 30 personas,RAFAEL MARTINEZ GARZA,214,,KALOS ENCARNACION 3,66633,NUEVO LEÓN   ,Apodaca,Ciudad Apodaca,,ADMINISTRACION3@BAW.COM.MX,WWW.BAW-AUTO-MEXICO.COM,25.73262405,-100.2036134,2024-11
9146014,19006436112000181000049829S1,FAST TRACK DE MEXICO,FAST TRACK DE MEXICO SA DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,16 DE SEPTIEMBRE,203,A,EL MILAGRO,66637,NUEVO LEÓN   ,Apodaca,Ciudad Apodaca,,MAYELA.TOVAR@FASTRAMEX.COM,WWW.FASTRAMEX.COM.MX,25.74380029,-100.191025,2019-11
9459651,19026436112000491000000000S2,FATH INC MEXICO,FATH INC MEXICO SA DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,CENTRAL,230,,LOS LERMAS,67188,NUEVO LEÓN   ,Guadalupe,Guadalupe,,INFO.DE@FATH.NET,,25.67870361,-100.1990636,2023-11
10669755,19039436112001661000000000S2,FATOS LUCAS,,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,INGENIERO FRANCISCO BELTRAN,3005,,ARGENTINA,64550,NUEVO LEÓN   ,Monterrey,Monterrey,,,,25.69154715,-100.2839464,2024-11
11098699,19021436112000212000000000U3,FIS,,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",6 a 10 personas,2 DE FEBRERO,447,,18 DE OCTUBRE,66064,NUEVO LEÓN   ,General Escobedo,Ciudad General Escobedo,,,,25.80174116,-100.3994628,2024-11
2977723,19046436112000133000000000U8,FLEX-AUST DE MEXICO,FLEX-AUST DE MEXICO SA DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",11 a 30 personas,NOGALAR SUR,305,,BOSQUES DEL NOGALAT,66484,NUEVO LEÓN   ,San Nicolás de los Garza,San Nicolás de los Garza,,,,25.71279694,-100.2795907,2014-12
3024580,19039436112000303000000000U2,FLUDISA,FLUDISA SA DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,JOSE MARIA ARTEAGA,2414,,CENTRO,64030,NUEVO LEÓN   ,Monterrey,Monterrey,,FLUDISA@FLUDISA.COM,WWW.FLUDISA.COM,25.68550911,-100.3360289,2010-07
11613544,19046436112000372000000000U2,FLUTZA,,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",6 a 10 personas,PROFESOR EULOGIO TREVIÑO,0,SN,GARZA CANTU,66480,NUEVO LEÓN   ,San Nicolás de los Garza,San Nicolás de los Garza,,,,25.71393209,-100.2981787,2024-11
2918854,19026468420000081010000000U9,FRENOS Y BALATAS BILBAO,,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,PABLO LIVAS,4401,,GUADALUPE VICTORIA,67180,NUEVO LEÓN   ,Guadalupe,Guadalupe,,,,25.66555937,-100.2149894,2010-07
2979118,19026435319000212011016755M4,FRIO CONTROL,FRIO CONTROL SA DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",31 a 50 personas,TRES,675,,CENTRAL DE CARGA,,NUEVO LEÓN   ,Guadalupe,Guadalupe,,BLANCA@FRIOCONTROL.COM,WWW.FRIOCONTROL.COM,25.70478562,-100.2382119,2014-12
6863791,19026436112000361000016755S7,FRIO CONTROL,FRIO CONTROL SA DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,UNO,,S/N,CENTRAL DE CARGA,67129,NUEVO LEÓN   ,Guadalupe,Guadalupe,,BLANCA@FRIOCONTROL.COM,WWW.FRIOCONTROL.COM,25.70474022,-100.2359566,2019-04
8269554,19021436112000161000006762S2,GAFF INTERNATIONAL,GAFF INTERNATIONAL SA DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,CARRETERA A MONCLOVA,0,SN,ANDRES CABALLERO,66080,NUEVO LEÓN   ,General Escobedo,Ciudad General Escobedo,8118140419,CSESCOBEDO@GAFF.COM.MX,WWW.GAFF.COM.MX,25.83655317,-100.3131339,2019-11
2958220,19048436112000033000058698M6,GAMO,ACCESORIOS Y MAQUINARIA GAMO SA DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",11 a 30 personas,EXPANSION,100,,LAS TORRES,66367,NUEVO LEÓN   ,Santa Catarina,Ciudad Santa Catarina,8111336490,RH@AM-GAMO.COM,WWW.AM-GAMO.COM,25.69596342,-100.4832548,2014-12
8712531,19046436112000203000000000S9,GAS EN TU AUTO,GAROB EQUIPOS ESPECIALIZADOS SA DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",11 a 30 personas,JUAN PABLO II,308,A,CHAPULTEPEC,66450,NUEVO LEÓN   ,San Nicolás de los Garza,San Nicolás de los Garza,,OFICINAMTY@GASENTUAUTO.MX,GASENTUAUTO.MX,25.74449505,-100.2936622,2019-11
6365597,19046468211001283001008179S1,GONHERMEX,GONHERMEX SA DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",51 a 100 personas,SENDERO NORTE,500,,DE ANAHUAC,66055,NUEVO LEÓN   ,San Nicolás de los Garza,San Nicolás de los Garza,,GVILLARREAL@GRUPOGONHER.COM,,25.76525269,-100.3086109,2010-07
8633432,19046436112000303000000000S7,GOPAR REFACCIONES,,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,SANTO DOMINGO,1612,,VILLAS DE SANTO DOMINGO,66437,NUEVO LEÓN   ,San Nicolás de los Garza,San Nicolás de los Garza,8131096025,GOPARREFACCIONES@HOTMAIL.COM,,25.75145886,-100.2593184,2019-11
9687977,19039436112001801000000000S4,GOVI REFACCIONARIA,GOVI SUSPENCION AUTOMOTRIZ S DE RL DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,DOCTOR JOSE ELEUTERIO GONZALEZ,252,,VISTA HERMOSA,64620,NUEVO LEÓN   ,Monterrey,Monterrey,,VTS.GONZALITOS@SUSPENSION-GROB.COM,WWW.GROB.COM,25.69143255,-100.3516797,2024-11
9310378,19039436112001411000000000U2,GOVI SUSPENSIONES AUTOMOTRICES,GOVI SUSPENSIONES AUTOMOTRICES SA DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,FRANCISCO I  MADERO,914,,CENTO,64000,NUEVO LEÓN   ,Monterrey,Monterrey,,VTS.MADERO@SUSPENCION-GROB.COM,,25.6829349,-100.3054214,2020-11
9350811,19039436112001451000000000U8,GOVI SUSPENSIONES AUTOMOTRIZ,GOVI SUSPENSIONES AUTOMOTRIZ S DE RL DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",6 a 10 personas,EMILIO GARZA MELENDEZ,0,SN,PLAZA DE LA AGUILILLA,64960,NUEVO LEÓN   ,Monterrey,Monterrey,8119179525,VTS.GSADA@SUSPENSION-GROV.COM,,25.60028719,-100.2656836,2021-05
6214311,19039436112000553000000000U2,GRUPO BARBIERI Y TAROZZI DE MEXICO,GRUPO BARBIRI Y TAROZZI DE MEXICO SA DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",11 a 30 personas,FRANCISCO G. BOCANEGRA,4000,C,DEL NORTE,,NUEVO LEÓN   ,Monterrey,Monterrey,,JESUS.ROBLES@SITI-BTMEX.COM,,25.71491567,-100.3096295,2014-12
6228032,19039468211007891011005797S0,GRUPO BINASA DEL NORTE,GRUPO BINASA DEL NORTE SA DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",11 a 30 personas,PLAN DE AYUTLA,1702,,TERMINAL,,NUEVO LEÓN   ,Monterrey,Monterrey,,CARLOSMPALMILLAS@GMAIL.COM,WWW.GRUPOBINASA.COM,25.68661175,-100.2974102,2014-12
9969422,19039436111000361000000000S2,GRUPO CORPORATIVO,GRUPO CORPORATIVO SA DE CV,Comercio al por mayor de camiones,0 a 5 personas,PASEO DE LOS LEONES,134,,CUMBRES ELITE 8O SEC,64349,NUEVO LEÓN   ,Monterrey,Monterrey,8116984707,ASESOR.VENTAS@TKING.MX,TKING.MX,25.74055898,-100.4086688,2024-11
9853306,19021436112000231000000000U3,GRUPO GM GLOBAL,GRUPO GM GLOBAL SA DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,NINGUNO,133,,PRIVADAS DEL SAUCE,66053,NUEVO LEÓN   ,General Escobedo,Ciudad General Escobedo,8124691790,COTIZADORGMPARK@OUTLOOK.COM,,25.81553523,-100.3103138,2024-11
8461888,19048436112000091000000000U4,GRUPO IMPORTADOR AVIOS,GRUPO IMPORTADOR AVIOS SA DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,LICENCIADO LUIS DONALDO COLOSIO MURRIETA,1206,,LOPEZ MATEO,66369,NUEVO LEÓN   ,Santa Catarina,Ciudad Santa Catarina,,,,25.69265548,-100.4577169,2019-11
6368230,19039436111000123000000000U6,GRUPO INDUSTRIAL DAVASA,GRUPO INDUSTRIAL DAVASA SA DE CV,Comercio al por mayor de camiones,11 a 30 personas,INDUSTRIAS DEL ORIENTE,3115,,JARDINES DE SAN RAFAEL,67128,NUEVO LEÓN   ,Monterrey,Monterrey,,DZAVALA@GRIPODAVASA.COM,WWW.GRUPODAVASA.COM,25.70367106,-100.2725844,2010-07
11548660,19045436111000021000000000U9,GUERRA TRUKING,,Comercio al por mayor de camiones,0 a 5 personas,FLETEROS,113,,CETTES,65500,NUEVO LEÓN   ,Salinas Victoria,Bosques de los Nogales,8116307101,,,25.8855239,-100.2651391,2024-11
10932216,19026436112000602000000000S4,HANON SISTEM,HANON SISTEM SA DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",6 a 10 personas,MIGUEL DE LA MADRID,1341,B,CONECTA BUSINESS PARK,67116,NUEVO LEÓN   ,Guadalupe,Guadalupe,8119157600,,,25.69421989,-100.1710882,2024-11
2978276,19046436112000151000000000U0,HI SAGA,HI SAGA SA DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,ROMULO GARZA,207,,INDUSTRIAS DEL VIDRIO,66470,NUEVO LEÓN   ,San Nicolás de los Garza,San Nicolás de los Garza,8182521213,,,25.71988834,-100.2349596,2014-12
9279247,19019436112000053000000000S5,HIGH BATTERY,HIGH BATTERY SA DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",11 a 30 personas,LAZARO CARDENAS,2512,,REEAL AN AGUSTIN,66220,NUEVO LEÓN   ,San Pedro Garza García,San Pedro Garza García,,EDUARDO.GARZA@HIGHBATTERY.COM,WWW.HIGHBATERY.COM,25.6502665,-100.3320224,2020-11
8369050,19048436111000043000000000U7,HINO SANTA CATARINA,KYOTO MOTORS SA DE CV,Comercio al por mayor de camiones,11 a 30 personas,SIERRA SAN MIGUEL,599,,PUERTA MITRAS,66357,NUEVO LEÓN   ,Santa Catarina,Ciudad Santa Catarina,,L.CONTRERAS@HINOSTACATARINA.COM,WWW.HINOSTACATARINA.COM,25.68607621,-100.4902977,2019-11
